Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,2007,86.34758,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,2006,86.13903,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,2005,85.62488,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,2004,85.97708,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,2003,86.58153,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,2002,86.1392,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,2001,85.82854,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,2000,84.54811,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,1999,83.42484,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,1998,82.9011,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,1997,83.29488,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia,ECS,1996,83.34524,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2018,87.63771,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2017,88.23702,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2016,87.98714,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2015,88.72278,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2014,88.49721,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2013,87.78127,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2012,85.79707,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2011,85.06366,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2010,83.4318,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2009,81.41374,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2008,81.54612,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2007,81.28529,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2006,80.43643,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2005,79.44146,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2004,81.06585,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2003,82.70971,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2002,82.43028,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2001,82.48241,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,2000,80.8336,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (excluding high income),ECA,1999,79.1101,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2018,88.0361,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2017,88.61093,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2016,88.36345,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2015,89.02745,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2014,88.75577,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2013,88.08148,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2012,86.17306,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2011,85.50571,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2010,84.06752,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2009,82.25547,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2008,82.42758,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2007,82.21514,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2006,81.44559,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2005,80.52076,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2004,81.9239,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2003,83.53492,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2002,83.2657,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2001,83.26107,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,2000,81.70009,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,1999,80.12551,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Europe & Central Asia (IDA & IBRD),TEC,1998,79.18199,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2018,91.82051,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2017,91.79638,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2016,91.771,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2015,91.66879,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2014,91.28471,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2013,90.97327,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2012,90.71215,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2011,91.20971,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2010,92.09045,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2009,91.80064,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2008,91.66863,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2007,91.07579,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2006,91.47178,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2005,91.57889,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2004,90.55896,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2003,90.0409,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2002,89.56276,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2001,88.8138,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,2000,87.94779,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1999,87.45912,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1998,87.24938,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1997,88.36377,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1996,88.53078,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1995,88.03646,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1994,87.87781,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1993,86.14237,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1992,83.25554,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1991,82.56359,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1990,82.35201,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1989,82.18008,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1988,81.85219,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1987,81.65428,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1986,81.11671,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1985,79.92749,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1984,79.24453,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1983,78.96986,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1982,78.54658,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1981,78.03922,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1980,77.53734,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1979,76.8138,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1978,76.30042,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1977,75.66873,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,European Union,EUU,1976,74.64697,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2018,33.78372,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2017,33.77905,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2016,32.92023,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2015,32.57299,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2014,31.90347,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2013,31.58323,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2012,32.3911,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2011,31.6387,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2010,31.18536,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2009,30.42637,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2008,29.46092,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2007,28.22813,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2006,27.65909,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2005,26.71143,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2004,25.94718,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2003,24.4589,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2002,22.76338,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2001,22.48416,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,2000,22.02342,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,1999,20.98226,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,1998,20.75196,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,1997,20.22982,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,1996,19.95738,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,1995,19.70813,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,1994,19.02731,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,1993,18.70485,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,1992,18.64056,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Fragile and conflict affected situations,FCS,1991,18.64144,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2018,30.48065,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2017,30.11568,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2016,29.71216,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2015,29.97528,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2014,28.95092,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2013,28.21904,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2012,27.77527,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2011,26.81441,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2010,25.7815,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2009,24.37313,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2008,23.10107,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2007,21.53237,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2006,20.07638,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2005,18.79549,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2004,17.65551,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2003,16.72659,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2002,16.05972,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2001,15.44028,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,2000,14.91729,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,1999,14.30948,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,1998,13.79844,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,1997,13.17969,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,1996,13.09863,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,1995,13.05248,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,1994,12.72591,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,1993,12.62898,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,Heavily indebted poor countries (HIPC),HPC,1992,12.6759,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,High income,HIC,2018,91.268,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,High income,HIC,2017,91.19571,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,High income,HIC,2016,90.8785,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,High income,HIC,2015,90.6114,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,High income,HIC,2014,89.86311,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,High income,HIC,2013,89.16642,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,High income,HIC,2012,88.92552,Net
"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,High income,HIC,2011,88.70855,Net
